,허가번호,경도,위도
41826,322014110009943,127.056511,37.589244
41827,322014110009945,127.055075,37.586486
41828,322014110011911,127.054867,37.593944
41829,322014110011931,127.054867,37.593944
41830,322014110011934,127.054867,37.593944
41831,322014110011948,127.054892,37.59395
41856,322014110020461,127.056967,37.591878
41864,322014110037305,127.053647,37.590725
41895,322014110066804,127.056853,37.593553
41899,322014110069364,127.054867,37.593944
41900,322014110069365,127.054867,37.593944
41901,322014110069366,127.054867,37.593944
41902,322014110069367,127.054867,37.593944
41903,322014110069368,127.054867,37.593944
41904,322014110069369,127.054867,37.593944
41905,322014110069370,127.054867,37.593944
41906,322014110069372,127.054867,37.593944
41907,322014110069373,127.054867,37.593944
41923,322015110005844,127.055128,37.593847
41924,322015110005845,127.054867,37.593944
41925,322015110013665,127.056114,37.590803
41926,322015110021130,127.056822,37.592528
41927,322015110027051,127.055922,37.590311
41943,322015110054272,127.051908,37.591586
41944,322015110054273,127.053811,37.589783
41951,322015110064332,127.051731,37.593008
41958,322015110067332,127.057761,37.590803
41963,322015110072023,127.053206,37.593733
41965,322016110001517,127.058764,37.589417
41973,322016110012413,127.053592,37.593644
41988,322016110038751,127.052214,37.592553
41989,322016110041975,127.056967,37.591878
41990,322016110041983,127.055089,37.586489
41991,322016110042173,127.05545,37.588119
41992,322016110042179,127.056531,37.58925
41993,322016110043089,127.058758,37.589389
41994,322016110043093,127.056756,37.587011
41995,322016110043622,127.059225,37.588008
41996,322016110043861,127.054111,37.587947
41997,322016110043862,127.054111,37.587947
41998,322016110044113,127.051922,37.591594
41999,322016110044114,127.052969,37.593222
42000,322016110044126,127.055928,37.590317
42001,322016110044127,127.053144,37.592433
42002,322016110044884,127.053628,37.590717
42003,322016110045403,127.058614,37.590364
42009,322016110047526,127.049953,37.591792
42010,322016110047527,127.051169,37.590806
42011,322016110048103,127.058833,37.592039
42012,322016110049072,127.057425,37.593569
42028,322016110050386,127.058886,37.593903
42030,322016110053356,127.051775,37.589539
42037,322016110072680,127.053822,37.589786
42051,322016110077850,127.059139,37.591094
42052,322016110077851,127.059139,37.591094
42053,322016110084679,127.05515,37.591033
42078,322017110013589,127.05545,37.588119
42079,322017110021111,127.054889,37.59395
42080,322017110021112,127.054889,37.59395
42081,322017110021113,127.054889,37.59395
42082,322017110021117,127.05865,37.594419
42083,322017110021120,127.054819,37.592403
42104,322018110010347,127.05545,37.588119
42105,322018110010348,127.05545,37.588119
42106,322018110010403,127.05395,37.593114
42111,322018110020124,127.058036,37.589747
42120,322018110027143,127.054111,37.587947
42126,322018110037943,127.058592,37.590361
42135,322018110040830,127.058919,37.593864
42137,322018110051237,127.055869,37.590244
42151,322018110066464,127.058022,37.589742
42152,322018110066465,127.058011,37.589733
42154,322018110068500,127.056103,37.594433
42155,322018110068573,127.055597,37.593658
42257,322020110054468,127.059236,37.588044
42270,322020110068206,127.054517,37.589308
42282,322021110000539,127.054111,37.587872
42310,322021110020824,127.060919,37.590794
42338,322021110037247,127.060697,37.590494
42354,322022110008658,127.058333,37.593025
42372,322022110042137,127.054867,37.593944
42378,322022110047729,127.054867,37.593944
42403,322023110038330,127.054867,37.593944
42406,322023110038333,127.054867,37.593944
42411,322023110041676,127.053136,37.592083
42423,322024110013401,127.058011,37.589733
42436,322024110022027,127.054867,37.593944
42437,322024110022028,127.054867,37.593944
42441,322024110023545,127.052892,37.59335
42444,322024110026332,127.058592,37.590361
42447,322024110026335,127.060897,37.590783
42450,322024110026338,127.05545,37.588119
42453,322024110026347,127.054094,37.587936
42458,322025110009764,127.054867,37.593944
42588,322014110008402,127.060608,37.592297
42589,322014110009951,127.063739,37.591725
42590,322014110010248,127.067475,37.590989
42591,322014110011937,127.065575,37.596039
42592,322014110012064,127.067522,37.596172
42593,322014110012065,127.067522,37.596172
42615,322015110027052,127.065717,37.592903
42623,322015110054266,127.062786,37.595547
42626,322016110042177,127.060767,37.592333
42627,322016110042183,127.064303,37.594533
42628,322016110044389,127.0649,37.596764
42629,322016110044609,127.062803,37.595553
42630,322016110047249,127.065492,37.590014
42631,322016110047253,127.067314,37.596422
42632,322016110047524,127.065375,37.591853
42633,322016110047525,127.065733,37.592914
42640,322016110078184,127.063058,37.595411
42641,322016110078185,127.063058,37.595411
42648,322017110021666,127.06395,37.591178
42649,322017110026855,127.067611,37.596081
42652,322017110039805,127.065733,37.592914
42657,322017110061016,127.065717,37.592903
42660,322018110034857,127.062786,37.595547
42661,322018110040395,127.066583,37.591703
42662,322018110040396,127.066553,37.591586
42664,322018110040831,127.067475,37.590989
42667,322018110051034,127.0616,37.595306
42713,322019110070572,127.067356,37.592747
42718,322019110088566,127.069756,37.590514
42721,322020110010128,127.066619,37.592261
42741,322020110059799,127.067672,37.594139
42742,322020110059800,127.064067,37.591856
42752,322021110007771,127.064333,37.591281
42758,322021110020824,127.060919,37.590794
42822,322024110011266,127.065717,37.592903
42827,322024110026335,127.060897,37.590783
42858,322025110004989,127.062456,37.594825
42861,322025110004992,127.066736,37.591164
42868,322025110005064,127.062456,37.594825
42875,322025110011119,127.065622,37.593328
42876,322025110011120,127.066464,37.593775
42877,322025110011121,127.065761,37.593931
43301,322014110004999,127.005769,37.578664
43302,322014110005194,127.008689,37.577778
43303,322014110005197,127.007528,37.574725
43304,322014110005696,127.008567,37.579981
43305,322014110005697,127.009886,37.576275
43306,322014110005702,127.008233,37.57635
43307,322014110005704,127.005503,37.575472
43308,322014110006704,127.002736,37.581011
43309,322014110006705,127.004264,37.580092
43310,322014110006706,127.006486,37.579878
43311,322014110006729,126.998989,37.577608
43312,322014110006732,126.999925,37.576164
43357,322014110066019,127.000581,37.573639
43358,322014110066030,127.000706,37.575306
43359,322014110066031,127.001428,37.576439
43375,322015110001060,127.004581,37.576736
43383,322015110018890,127.003269,37.579183
43389,322015110044094,127.000717,37.577767
43395,322015110058047,127.005403,37.5804
43396,322015110058153,127.003028,37.575864
43402,322015110064340,127.007161,37.576956
43411,322015110077586,127.005558,37.577364
43423,322016110026122,127.003753,37.575222
43426,322016110037774,127.004444,37.573347
43427,322016110037775,127.005967,37.573764
43428,322016110037825,127.004939,37.572575
43430,322016110041232,127.009886,37.576275
43431,322016110043303,127.007889,37.577394
43432,322016110043980,127.007161,37.576928
43433,322016110043981,127.004264,37.580092
43434,322016110043982,127.004581,37.576736
43435,322016110043994,127.004378,37.573336
43436,322016110043995,127.005967,37.573764
43437,322016110043996,127.003742,37.575186
43438,322016110043997,127.001756,37.579775
43439,322016110043999,127.004214,37.572947
43444,322016110047131,127.005967,37.573764
43446,322016110049077,127.002986,37.575858
43447,322016110049082,127.006464,37.579869
43460,322016110050312,127.002986,37.575858
43461,322016110050315,127.006486,37.579878
43462,322016110051136,127.005503,37.575481
43463,322016110051700,127.008689,37.577778
43467,322016110052919,127.001756,37.579775
43476,322016110072686,127.005403,37.5804
43490,322016110085034,127.005403,37.5804
43496,322017110009219,127.0063,37.575958
43497,322017110010425,127.001333,37.575853
43498,322017110011227,127.007528,37.574725
43499,322017110012151,127.005578,37.577372
43500,322017110015307,126.999914,37.576172
43510,322017110057106,127.003667,37.5807
43514,322018110003000,127.004264,37.580092
43521,322018110011666,127.001775,37.579783
43523,322018110013767,127.007028,37.5771
43524,322018110015266,127.004322,37.574317
43529,322018110043727,127.001756,37.579775
43530,322018110043829,127.001761,37.577728
43531,322018110043830,127.001761,37.577728
43532,322018110043831,127.001761,37.577728
43536,322018110046435,127.000397,37.577914
43537,322018110047381,127.007817,37.575881
43543,322018110050550,127.002986,37.575858
43562,322018110069103,127.000397,37.577914
43584,322019110033471,127.002889,37.578394
43601,322019110076997,127.000706,37.575306
43602,322019110076998,127.000706,37.575306
43603,322019110076999,127.000706,37.575306
43604,322019110077000,127.000706,37.575306
43695,322023110020569,127.001333,37.575853
43699,322023110021941,127.004611,37.577889
43705,322023110036134,127.000581,37.573639
43803,322014110000767,126.969467,37.575694
43804,322014110004996,126.971881,37.576275
43805,322014110005203,126.968161,37.577658
43806,322014110005204,126.963292,37.573594
43807,322014110005205,126.962128,37.575125
43808,322014110005700,126.9648,37.5734
43809,322014110005711,126.966697,37.579156
43810,322014110006728,126.970242,37.5727
43811,322014110007272,126.969578,37.577542
43831,322015110005838,126.969078,37.574258
43832,322015110005839,126.968461,37.573903
43856,322016110026798,126.970442,37.573172
43857,322016110026819,126.964472,37.576686
43859,322016110042897,126.969467,37.575694
43860,322016110044344,126.971881,37.576275
43861,322016110045004,126.971258,37.573736
43862,322016110045337,126.968967,37.579086
43863,322016110048774,126.963322,37.573653
43868,322016110054235,126.970217,37.575378
43869,322016110056102,126.968161,37.577631
43880,322016110077247,126.969553,37.577492
43881,322016110078389,126.962692,37.572917
43884,322016110085056,126.969589,37.577553
43894,322017110011231,126.970344,37.572742
43902,322017110033227,126.968583,37.574644
43903,322017110033228,126.968578,37.573903
43904,322017110033229,126.9686,37.574553
43905,322017110033822,126.962711,37.577808
43907,322017110043469,126.970442,37.573139
43965,322019110071000,126.971872,37.576342
43980,322020110007462,126.967272,37.579533
43991,322020110031018,126.964603,37.571464
44129,322014110011957,127.083208,37.571208
44130,322014110016123,127.08385,37.576078
44131,322014110016849,127.089203,37.575167
44132,322014110016857,127.081389,37.576339
44133,322014110016868,127.087183,37.577503
44134,322014110016870,127.088525,37.575214
44135,322014110017534,127.084622,37.574075
44145,322014110019532,127.087736,37.573903
44146,322014110019534,127.085656,37.571778
44147,322014110019536,127.090208,37.577236
44148,322014110019538,127.086033,37.576258
44170,322015110021603,127.087786,37.571561
44179,322015110038490,127.087069,37.571958
44183,322015110056095,127.081922,37.574369
44189,322015110074693,127.087506,37.576992
44193,322016110005019,127.087022,37.574022
44196,322016110006996,127.086417,37.570575
44205,322016110046820,127.090208,37.577236
44206,322016110046827,127.08385,37.576078
44207,322016110047214,127.082214,37.578203
44208,322016110047224,127.085644,37.571778
44209,322016110047229,127.081392,37.576311
44210,322016110047239,127.089142,37.576069
44211,322016110047330,127.087092,37.577267
44212,322016110048870,127.088525,37.575214
44213,322016110058903,127.084622,37.574042
44214,322016110058904,127.081922,37.574361
44215,322016110058905,127.081136,37.57295
44217,322016110070906,127.082422,37.5726
44223,322016110080220,127.087078,37.573978
44224,322016110080221,127.087078,37.573978
44225,322016110080222,127.087078,37.573978
44226,322016110080223,127.087078,37.573978
44227,322016110080224,127.087078,37.573978
44228,322016110080225,127.087078,37.573978
44229,322016110080226,127.087078,37.573978
44231,322016110081652,127.083536,37.571228
44232,322016110081653,127.083536,37.571228
44233,322016110082068,127.083536,37.571228
44234,322016110086453,127.086036,37.576228
44235,322016110086454,127.086036,37.576228
44250,322017110013598,127.086036,37.578728
44253,322017110016635,127.088289,37.574158
44259,322017110036586,127.086417,37.570575
44261,322017110039809,127.089386,37.577761
44270,322017110043481,127.080503,37.573811
44276,322018110027152,127.082181,37.5755
44283,322018110045877,127.084658,37.577703
44288,322018110052004,127.086447,37.570825
44289,322018110053878,127.087403,37.571422
44291,322018110060942,127.082872,37.573514
44300,322018110068485,127.083792,37.573267
44301,322018110068496,127.082617,37.577842
44335,322019110084440,127.0846,37.577681
44376,322021110003256,127.082419,37.573508
44431,322023110031324,127.082594,37.577808
44436,322024110001904,127.086297,37.57855
44502,322014110015744,127.093192,37.591642
44503,322014110017533,127.097547,37.590286
44514,322014110019492,127.098597,37.593258
44515,322014110019522,127.096706,37.591378
44516,322014110019525,127.090475,37.589853
44517,322014110019527,127.091453,37.588411
44518,322014110020689,127.0968,37.594956
44522,322014110066427,127.091883,37.591217
44528,322015110002983,127.096683,37.588767
44539,322015110053209,127.0912,37.592436
44541,322015110056094,127.095344,37.590872
44542,322015110058062,127.100497,37.592333
44550,322015110064072,127.093478,37.593247
44551,322015110070562,127.095636,37.593697
44552,322015110071409,127.089392,37.592269
44555,322015110076987,127.092986,37.593792
44563,322016110025215,127.095011,37.58925
44565,322016110038752,127.094206,37.595811
44568,322016110047241,127.091889,37.591192
